sample,D_angle,D_position,bottom_internal_pull_strength,bottom_morse_cutoff,bottom_morse_u0,bottom_morse_v0,bottom_morse_xi1,bottom_morse_xi2,cil_intensity,cil_wall_intensity,run_speed_min,run_to_tumble_rate_max,run_to_tumble_rate_min,theta_alignment,top_internal_pull_strength,top_morse_cutoff,top_morse_u0,top_morse_v0,top_morse_xi1,top_morse_xi2,tumble_to_run_rate_max,tumble_to_run_rate_min,cohesion_rg,penetration,front_x,pareto
120,0.07817068580851316,0.01900538068227067,0.17452057742397953,85.38034618905002,17.93699583204308,19.388548918282762,5.941179673862634,22.4231852910626,0.037218641628482346,0.022264685589797325,31.808738207771487,0.26729047348060636,0.052423304895788454,3.1763940905055787,1.3524785709895957,91.80082586758826,34.48519117643184,6.21502761236596,7.940643119454629,89.92091563632277,1.6727575792935838,1.488379038017774,9.054188114784534,7.026414374375747,112.86620847833686,true
121,0.12042278491101055,0.1030625563929466,3.384257935525743,49.18628275588742,6.152835248717639,15.080808457987702,10.121203854434972,88.20921296491865,0.05849194041988945,0.050653252653633435,16.552544772773395,0.2660035548444144,0.05318666962296694,2.7256773774458445,1.3369190591654903,37.74847378699985,36.164672205105724,51.16420680785337,8.762554586322945,45.820985186902234,2.567422509367686,0.7016050284327288,NaN,NaN,NaN,false
122,0.13355434976504144,0.08224763710943157,2.9861869744260865,105.88015136037077,12.940296861172037,8.707354923477283,12.424308474187331,23.47678458281811,0.0579101464352656,0.03789324670605936,26.19067245098747,1.185693080746583,0.0460971193059343,6.729103135751385,1.653766601794561,95.54396462368831,39.16482917921364,46.18849200675052,7.661251917832013,42.08854522329288,3.543138357307787,0.6980420005635877,NaN,NaN,NaN,false
123,0.08717037658790222,0.09218457391288448,1.1171895243898464,59.80657253979509,29.03964733292998,10.978201006693174,12.33898830813293,23.98614888069618,0.06284236146372604,0.07613440006091265,29.890222340897502,0.8424248656843814,0.014341804167483246,4.438660025901681,0.8967181630755543,40.92552799378475,117.85205123780335,6.8552379984535845,6.910745385156161,85.90565386564121,2.7002050522063064,1.175666706995164,291.284708467069,325.0797268412182,956.3704687307904,false
124,0.06657237715520031,0.012919181248106173,2.497527052793075,90.76385167150107,10.91220599612986,11.54621955155367,4.446301045250577,55.98622983392953,0.009036976509011722,0.014967382496455156,57.054715578459,0.8422670202613668,0.19365798135565457,0.32797062485124595,2.2148792697743023,59.5269731124835,34.26809003915879,8.32614242876443,7.281399482572141,52.36181075115822,3.885371056547985,1.0613720882490074,11.46337118090877,43.4323678437399,155.59254831654226,true
125,0.09003377759381354,0.06921271085787593,3.646441340050402,100.3028421124036,8.32436668739747,19.322228610334356,21.30928363175597,34.275716957654936,0.01565221400642536,0.0033474123629634446,41.97283884696109,0.7076975110426275,0.027112347757460617,5.799583075165712,3.3500091272526964,64.43424604611354,49.928966511494544,46.54884395043912,3.323226457998772,82.43167324433495,3.374942492795584,1.040331701335963,NaN,NaN,NaN,false
126,0.19611877056935362,0.10214374632483672,1.659767774509357,66.04067955671269,11.208352603861691,10.099424422125677,19.22165056834547,55.94137723193428,0.033898026700556784,0.022212867819948762,65.09614467179071,0.893155277969778,0.18610792015928307,2.9771898951374993,1.36717395080138,81.32903736046781,40.852618378282585,7.05533801645881,10.325570510433606,55.065180765260386,2.2824078685204108,1.7223629594175895,25.12149065072029,10.527119073642702,138.63154549904107,false
127,0.15078222654834328,0.027835832863730134,2.288799899201561,92.13511650462294,18.60513374399909,6.68553545804026,5.761997959113912,75.2825831650751,0.02295743927189637,0.044984626079210444,57.30850865172394,0.6991476748368435,0.17317066234307307,4.993122143768947,1.1026881554580976,55.64524877847389,22.276158738126128,18.23166222751745,7.101340876209846,87.05890056105652,1.7732535201673119,1.3931617389744184,17.908560478440318,-1.1882544571202729,122.91362386772205,false
128,0.17380497637994577,0.10287956246484532,0.28073201174886453,48.47544181999919,20.30442952727647,6.378815736640658,11.257849421705131,56.63442231135092,0.05200953115163932,0.004268720730291209,44.95437782995913,0.3054058430629549,0.10301131829154082,5.437943878770843,2.8046253216633876,40.193268157456345,87.51073343776577,56.07931060213702,12.350672346477886,64.42230218310635,1.6745176394423735,0.9253591891328322,328.4340179708251,429.41734698445725,993.9112099738843,false
129,0.10528688539612488,0.0696992162855668,0.7810367668958786,49.74865119955638,27.366707708093447,9.616701444943882,3.092857157083249,63.637919503408455,0.07012603978100593,0.05513915103508449,25.825635978839966,0.8852950055654838,0.09378306847004435,3.8801561597116114,0.5357013618636275,88.16242472400474,117.79076775539843,21.968230917757054,14.390990162102163,61.86391457472902,2.4451818750375205,0.9423391541453972,14.923646550133363,-1.0315828030522383,121.09481938325776,false
130,0.1771092589773528,0.022274186235234125,0.5687449541233596,88.68374491121796,26.15968691881659,19.777644514922233,10.3222076284577,98.45097113943605,0.059288932512024904,0.07335505902533428,69.20940860843295,1.1893583229201796,0.05577677288836599,5.74690921224807,0.07344091875018188,40.06801583792162,70.61787580420136,52.84174437169908,3.3321762492265257,23.427198859224138,3.2363904724883414,0.3484314334565107,12.260631962006576,12.846251769218028,130.2940513984724,false
131,0.23201778569525364,0.001982971228449859,0.8678493394701028,100.09688697718283,17.609949160533205,12.05092197073163,11.481526884383209,49.742042157855195,0.02946169038994814,0.06643843411108423,32.974710090983876,1.0592540242690358,0.06700135789827343,0.37698974380738937,0.4610765468922535,32.606799614019394,95.58207450515165,35.41644562602915,12.701496097796891,27.20305639251086,1.5286351968751832,0.8780211530133688,18.351029703990015,13.386263592846909,130.9354602883218,false
132,0.11366325957275522,0.10070073327623322,0.5174386223015537,66.39597279345693,21.883372097643207,7.554923759955708,24.087579232083208,47.10769786360877,0.008174220061553487,0.07162655781830501,59.40061355852287,1.1303100545225369,0.12437914209659082,4.25019926428155,3.999316061962053,42.4382431064161,64.44798457414046,28.89319645013961,9.681396344104774,41.989731616389555,2.886543721577414,0.9086777213908239,NaN,NaN,NaN,false
133,0.23824399445519676,0.09810998940592314,2.695869516818045,53.83123849351485,26.068955070400072,4.793292171854972,6.316674685039515,66.1824614529668,0.07971485691399603,0.0031718560391388005,39.80101639737338,0.8576873019599717,0.16599504568945583,5.935176925081322,3.4497624477492312,62.72389789334115,83.95867962660405,21.41359453336542,2.2555494935770373,58.0788793249325,3.401542026850562,1.5282465077162046,25.61492699980485,2.4207873815171297,131.25598531240792,false
134,0.04045857400945274,0.03703494276050114,3.0694132447831097,69.86595969912848,25.299226994670317,5.711988406948443,19.828968274071013,49.40012239676605,0.010585156159397684,0.07222755137109797,50.31056853860947,0.671952368317468,0.1930665260152695,5.9794522199653235,0.29704789715193725,41.52571787404482,51.03266462666559,55.76662542776347,4.373889375789059,48.23653712517676,1.4608701197034393,1.2186166088759123,NaN,NaN,NaN,false
135,0.24858198548971522,0.027212275866533908,0.8361173403303392,107.15068086491269,6.0584037710624346,18.24217159762329,3.8345475313282917,35.239611637642454,0.0074156902813483595,0.07468535861385121,31.916119633731483,0.6082942932437447,0.08156177162198895,0.8658045510789907,1.606861445164236,61.31929949962499,111.96836505943719,16.408637425280588,3.8818252078549005,17.504903590482755,3.779576059379391,1.54005681721852,18.893891479314348,13.196357930193713,136.50361667007095,false
136,0.03832338259575277,0.029763593211219897,3.4371036282605387,77.7307304535323,15.307423056526991,3.6858726456759796,9.248627248202059,64.01742627741962,0.06681524633569116,0.030645124252044634,61.31610653590098,0.3118984264544046,0.07178463689236264,1.8145706388167255,0.013052216959485552,82.63065500461082,22.51221963219802,53.96124984489976,13.21343466367284,70.91807145076748,1.6228514402323049,1.5831278860674254,NaN,NaN,NaN,false
137,0.017516059682374935,0.03947438595241039,1.43157656383032,42.22936065901272,15.1791114873548,6.934026794120745,14.27549677110359,94.23859778985229,0.009095754831280294,0.044929954832208616,25.035162430329542,1.1151502683199432,0.0820792353499786,3.6457530385592127,2.1898764111716877,66.2278172161534,100.67041246600803,23.003423486683772,9.75994347652239,23.11523725936796,1.1379911433057266,0.9645218497367283,266.72689929793887,234.14267368544716,885.5134468564679,false
138,0.2175451466152026,0.04748578428734397,0.3106794515803841,32.34308411688155,23.29825604632925,4.461607973355274,22.509832058027357,20.191390768958712,0.00036374871496242634,0.0029741395108070457,22.611954085076015,0.4029834665593728,0.02838378566489675,1.680341020093822,2.0403006215863053,52.50704749471704,109.76362003250262,22.34390530602766,12.519474855052396,53.74815489538455,3.4003224893554633,1.5214464705872726,235.2947668443793,757.2892638091,994.9233813202333,true
139,0.028524117345147648,0.06325377941120691,1.6559333936690264,43.001041675776406,24.111809526991927,14.109790983883626,13.428885876701475,20.85222997136963,0.030377456398788114,0.02431875854839528,22.277319540813295,1.1417685339040897,0.18968281048848112,1.87454709562765,0.7010394566260452,63.0335865879382,35.43903808072254,55.69393116849068,3.8026412187588154,68.56777684708342,3.1302358712587313,0.6337965170775733,NaN,NaN,NaN,false
140,0.2475136219199923,0.11582702633314312,3.2333271878672445,56.73417598870039,20.79916986696028,18.35089680766456,24.722436020605066,22.480011265297595,0.03953145817843818,0.005074663948456069,60.79211627786073,0.7696209590114086,0.1912954808491085,0.6272893847992402,0.9318738027049762,90.09897821900216,61.45937790657705,9.266709149468493,8.705333147025348,37.76167624225799,2.1465195272201267,1.0030122259948595,NaN,NaN,NaN,false
141,0.013429784802456102,0.02480704192821183,2.7490594314860015,34.93826662264931,14.995182391292635,15.146647445359255,8.965236900071112,44.73443836495136,0.02368397599635249,0.07412366912601882,32.14934793562314,0.5418258515402599,0.12553815019119008,2.05102626441219,3.677087923984854,84.26298682469077,110.13356437738527,43.10080611657099,7.148210382004485,47.97753571726243,3.7662335718319446,1.7934311193619807,14.45104621297969,7.566323115340921,130.6411559496082,false
142,0.022375509138802346,0.08126280444903129,2.8582737206381235,86.87190325478625,5.5501203839400715,14.465645640029344,23.342760247041987,33.80949475306152,0.05687482672629978,0.023950433616050315,34.25397478127837,0.33444154922485425,0.06455444685343988,6.150393819180901,1.1611196275486328,97.89659508244807,25.467719497622298,22.056917172819034,13.053779576337796,74.33674793245822,2.8056816745798714,1.3657036017481343,18.60089163407288,2.845025996206793,123.63974378590869,false
143,0.12392371459020399,0.02934924367156363,1.0403978779464702,103.68571064744982,29.451045754462058,10.76825271466131,18.4026419056688,38.40579091722126,0.02575121150668686,0.05238486390070886,55.67704829702508,0.5653874588358186,0.09980948861505838,3.7033882127608972,2.3731411854634743,69.21656202207025,45.36323709086187,11.803215580642274,5.473217599343255,86.93489099716739,3.373679615528972,0.9976504025436195,62.0208187580665,5.541582112797734,191.9499500119727,false
144,0.11480383762699575,0.07132188966146659,2.1079182395307003,33.52389003427855,9.236545819492637,16.78522838403743,21.753900723330958,66.94707629246638,0.07637551451924428,0.031938346893573874,50.07505746143166,0.5462252316385159,0.03796327966087545,2.387327992899799,1.9320257243416514,96.43621167898847,87.14023098149727,16.956121495786395,2.141602824246316,58.59749348558805,0.9446112834379059,0.864118738329771,10.50351148755823,-1.3824967153995544,117.2992716414092,false
145,0.018628216973959083,0.027970468610450692,0.8833115320251208,53.36978821932916,11.420425643883402,15.900535733665526,16.597256446863604,39.92732289383775,0.07762408998606025,0.025750718346570178,27.098500706134054,0.19667823294132034,0.15081203187133085,3.259828206041738,3.6572235752706974,95.40812467347413,80.77056578439179,31.41015281902148,5.472842662740594,22.438315493342525,3.174847584607837,0.5886951065001808,9.375567639927038,8.9362592243345,123.87412359914606,true
146,0.08322988884147678,0.057374270914361675,1.9714394573982297,45.02948283413489,22.568493258045926,18.654507928462642,14.667303487686262,62.217772351590675,0.039906906808746916,0.07537547487841159,59.78211281756819,1.1162952181019452,0.10455870878109991,3.497900094259737,1.8621695946347376,46.120877356651945,63.3815514116466,39.56900237387911,2.318535440209523,19.025739063698097,0.9968938414918409,0.9955563129981105,14.469335403973247,15.873482530256368,134.7488885914258,false
147,0.11144776140781118,0.016296230170503752,0.5027411281607033,75.60626263975017,17.74136676277356,13.129360111881587,20.466497095464018,26.60085859099108,0.0001245267149563656,0.028958171578839904,67.58649108301657,0.6820164851593745,0.05702113837403131,6.992078185171739,3.847904839702841,57.26476841505328,83.86575896471182,53.86152791291668,5.638380252103202,51.95822360038129,1.4013995832760204,1.2086014521474724,313.3187975018499,614.3905059928526,994.5289549471174,false
148,0.19147475142313627,0.11469030152767054,2.1197964268070852,52.12186249630449,21.304996562707487,5.162255029896684,15.514818431990584,26.47673421226945,0.007674624029250837,0.0797804809049907,65.09331200283496,1.1307420036403326,0.16966918843735704,2.2535582004151093,2.904919444062542,48.764448200209706,74.91554092820174,30.83868078552049,5.900660927689026,53.427787056211116,1.5758129914125787,1.521056025994325,100.75025932508143,97.64327218455301,347.3383650718288,true
149,0.22065641691974774,0.11487848236463621,0.11203935571622337,48.652324290700136,17.992344620483014,17.889598277864877,17.73845439691653,77.63429463528709,0.0781293724682099,0.02373156132792027,47.49383324746842,0.8171854383167949,0.048111594053972,0.4363246700130512,3.980733621014849,40.66053553546537,107.50227760139691,38.104785480024816,4.498397669666986,18.865187241932773,2.038470748623663,0.6030883350205466,114.75098558042741,43.59165647024531,361.91513393435616,false
150,0.013081445459256935,0.10316011632345601,1.8717755915303966,79.28991736651511,3.4156235999556857,14.899767519690913,23.330674918512553,59.28180579094307,0.024981162046911507,0.04224659134136638,32.45223953463231,0.22677665575998623,0.14525618110999405,0.6199564304011498,2.5719134652655913,43.417431666160965,117.54345613947234,6.704021987504062,3.978679764011855,43.8653159722527,2.05182107977298,1.325796385109785,17.36795045779978,-1.011855930287041,127.16515477877847,false
