time,cell_id,bottom_x,bottom_y,top_x,top_y
5656,1,994.5300499740961,786.3851637518084,994.9970239990612,796.2538808260502
5657,1,994.9961657845649,786.1942617110807,994.6027628821371,796.0584050295043
5658,1,994.5256099886481,786.0037741966074,994.996475561623,795.8648574846284
5659,1,994.9931734614395,785.8135532160135,994.6089735655127,795.663864841713
5660,1,994.53740704114,785.6181674963086,994.997827831753,795.4670506468984
5661,1,994.9998591769173,785.4258128156297,994.5981017457577,795.2695861773185
5662,1,994.531906966849,785.2258350768279,994.9926169051607,795.0763016206334
5663,1,994.9916888843783,785.0281074766187,994.5997335350887,794.8785285639302
5664,1,994.536208101495,784.8300175316656,994.9962835048332,794.6802143156216
5665,1,994.9953488732712,784.6274669365022,994.6061032215844,794.4743887634096
5666,1,994.536830956434,784.4184415744295,994.9990956588845,794.2709803291975
5667,1,994.9970127569716,784.2189475050023,994.5970125053709,794.0525330070831
5668,1,994.5348182137112,784.0083909214719,994.9904014592132,793.8385418964856
5669,1,994.9997775928293,783.7929294041005,994.6112931909817,793.6208108796602
5670,1,994.5328877069451,783.580059610237,994.9986794926282,793.3963476972133
5671,1,994.9934817672056,783.3712791815152,994.6078268677314,793.1798182761552
5672,1,994.5377400115959,783.1530511759238,994.9880943711407,792.9656081351164
5673,1,994.9916514719514,782.9356606433548,994.6264453376791,792.7581273234985
5674,1,994.5325776005836,782.7295160656905,994.9884024652581,792.5471483926444
5675,1,994.999715275498,782.5160011717978,994.6220166928503,792.330634862633
5676,1,994.5283134415729,782.3018435691213,994.9840294009468,792.1189881366062
5677,1,994.9942335575674,782.0928411001717,994.6125740835513,791.9028911710475
5678,1,994.5319420587414,781.8825568501285,994.9938353212087,791.687933991981
5679,1,994.993468624877,781.6730527218647,994.6157173506526,791.4723452609952
5680,1,994.5127828563323,781.4626568680977,994.9991252606494,791.265039202052
5681,1,994.9955075655125,781.260347650354,994.6082084138648,791.0525529479568
5682,1,994.5040613049513,781.0475330267591,994.9865539491036,790.8534809633892
5683,1,994.9865352576081,780.8416365392313,994.6255875203955,790.6389138443824
5684,1,994.5236936244214,780.6251877065417,994.9935819285153,790.4384881938943
5685,1,994.9884276963887,780.4246462873776,994.6142663042629,790.2237590278183
5686,1,994.5070565004584,780.2165901737117,994.9940892211339,790.0157882813722
5687,1,994.9960222861765,780.0133798556295,994.6084537507124,789.8079884155654
5688,1,994.5019658472737,779.7986299393334,994.995410001081,789.6018891539206
5689,1,994.9930706455907,779.5904224020146,994.612154128348,789.3841831948463
5690,1,994.5067681119982,779.3764492148567,994.997195633883,789.1805667804119
5691,1,994.9970247707154,779.1687126141915,994.6092039972598,788.9698258049098
5692,1,994.5022956323305,778.9553640920885,994.9969350470825,788.7679907903067
5693,1,994.9962423115093,778.755419625495,994.6095754691645,788.5525423183559
5694,1,994.4954196000649,778.5507894463516,994.9919474569156,788.34095742524
5695,1,994.9960257875182,778.3456730976994,994.6206347299933,788.1336629979886
5696,1,994.4966233695023,778.1439349073898,994.9959965568577,787.931668196734
5697,1,994.9950711001985,777.9552017896409,994.6130150980874,787.7294122441006
5698,1,994.4845346788758,777.7570327634878,994.9933927381826,787.5401004243448
5699,1,994.997351173115,777.5656988303144,994.6176836102196,787.3425284367179
5700,1,994.4753902799307,777.3667057727451,994.9954068486559,787.1481214150873
5701,1,994.9950107929207,777.1707335441373,994.6160122323963,786.9406688777328
5702,1,994.474969849861,776.9706365416389,994.9891962979199,786.7420493092217
5703,1,994.9951458776661,776.7774555034073,994.6266335705456,786.5366537788585
5704,1,994.4751378203918,776.5781966252247,994.9965752709153,786.342163446101
5705,1,994.9970324367345,776.38664967021,994.6188080522277,786.1362004358048
5706,1,994.4657717736218,776.1806745886901,994.9923642380429,785.9320282207891
5707,1,994.9943626869582,775.9818314040708,994.6208959491129,785.7276939037534
5708,1,994.4726342016874,775.7734774711769,994.9988213183169,785.5306873899151
5709,1,994.9899135901561,775.5764884068849,994.6128951760124,785.3264650776998
5710,1,994.4799784533656,775.3730821477486,994.9903964023925,785.1268727443596
5711,1,994.9914723550717,775.1768135406003,994.6235503062181,784.9157417395444
5712,1,994.4848272075868,774.9729595239015,994.9896465202178,784.7193587755161
5713,1,994.9919776928427,774.7779030602265,994.6311389798765,784.5162239767221
5714,1,994.4898446291033,774.5750713865764,994.9995951457471,784.31620468105
5715,1,994.9944915490679,774.3831383876761,994.6161681390317,784.1047981858604
5716,1,994.489679005572,774.1788085847345,994.9896202299657,783.9062078519138
5717,1,994.9948048828942,773.976753880031,994.6218696517664,783.7040441908324
5718,1,994.4909323004937,773.7737704028726,994.9934179249307,783.4981987658049
5719,1,994.9949271408266,773.571151783054,994.6296425287992,783.2934153605368
5720,1,994.4869767210974,773.3610990469444,994.9906336981196,783.0927418735566
5721,1,994.9986320978193,773.1607190037055,994.6347591268001,782.8883588142553
5722,1,994.4724335461271,772.9552793981345,994.9935360908919,782.6990953020951
5723,1,994.9984110349317,772.7480846783648,994.6278323835229,782.5015466485427
5724,1,994.460671607596,772.5390288782852,994.9889332965918,782.3058628999466
5725,1,994.9886965226078,772.3406364809882,994.6436772455364,782.0964967109442
5726,1,994.4821553271602,772.1272635220561,994.994480698092,781.902319238364
5727,1,994.9957052856804,771.9165471860025,994.6329808355882,781.6951312493302
5728,1,994.4820078121302,771.7017279820254,994.998160221368,781.4836624598237
5729,1,994.9984297720446,771.4916694845297,994.6276630237288,781.2684304498263
5730,1,994.4693550845826,771.2821233013236,994.9892970620742,781.0687122729804
5731,1,994.9818918635749,771.0858009709299,994.6396435912409,780.865611489288
5732,1,994.5010755418433,770.8718869348298,994.991945638484,780.6687502768938
5733,1,994.9897947195818,770.6658387162609,994.6344585931504,780.4584127028515
5734,1,994.4978784079706,770.4579569841336,994.9983014826428,780.2557177722122
5735,1,994.9976336299491,770.2596372481688,994.6314378470894,780.0424066941567
5736,1,994.4817536663232,770.0529752902438,994.9889261322083,779.8366134823171
5737,1,994.9900847902173,769.8516063628907,994.6428951806993,779.6265634463782
5738,1,994.4921663361032,769.6484393010553,994.9976746456377,779.4255243734931
5739,1,994.9977774368117,769.4558979217646,994.6311458424383,779.2162211656123
5740,1,994.4819760187537,769.250298398381,994.9873762600937,779.0159949064843
5741,1,994.992310698505,769.0482489244948,994.6487373320683,778.8048806267494
5742,1,994.488403245696,768.8370878130524,994.999348695829,778.5995473890499
5743,1,994.9986279475661,768.6369330167573,994.6348988224298,778.3897274046369
5744,1,994.4795729465594,768.431518578031,994.9939924103033,778.1841891720999
5745,1,994.988564196234,768.2272855493388,994.6404885787658,777.9740472174839
5746,1,994.492212058544,768.0152758347405,994.995356425356,777.776241408724
5747,1,994.997848957181,767.8134308177259,994.6287601782319,777.5727686806279
5748,1,994.4837577204662,767.6077397669499,994.9941764663888,777.3757008722267
5749,1,994.9914658295764,767.4030021324379,994.6327200880041,777.1648701549763
5750,1,994.4911573139665,767.1933510514974,994.9839677214462,776.963019148349
5751,1,994.9993284094224,766.9877290061867,994.6569589074045,776.7486083256882
5752,1,994.4841248878745,766.7644329305004,994.9855848480844,776.5314676899204
5753,1,994.9901171977001,766.5495604445164,994.643402225573,776.3098774025407
5754,1,994.4976443773354,766.3220059042413,994.9959738418825,776.0932947743994
5755,1,994.9928008880721,766.0992564662766,994.643105103053,775.8712100495069
5756,1,994.4980017834229,765.8725453658907,994.9982586609931,775.6525982832347
5757,1,994.9956076308608,765.6560250954857,994.628372557958,775.4275435964706
5758,1,994.4986777219806,765.4342523406184,994.998014359917,775.2115778781837
5759,1,994.9963375616652,765.2278821306379,994.6206358817816,774.9873661171313
5760,1,994.4908466744387,765.0113794331852,994.9862110112961,774.7772789794091
5761,1,994.9929047408244,764.79634840148,994.6347438644642,774.5598513514277
5762,1,994.4889613169538,764.5710267871865,994.9936784773238,774.3435739008178
5763,1,994.9981575892223,764.3495231851377,994.621765119138,774.1120243565005
5764,1,994.4915005623807,764.1207704446209,994.9989670049035,773.8792084042179
5765,1,994.9801213164754,763.889571280663,994.6199273524259,773.6513394534369
5766,1,994.5169173362372,763.6595671991813,994.994832057336,773.4299181404032
5767,1,994.990101566228,763.4396501552246,994.6247927602902,773.2017344301755
5768,1,994.5160128937786,763.2165187091116,994.9880251307579,772.9779295113389
5769,1,994.9967840210876,762.9878169862945,994.6405403147218,772.7604710417269
5770,1,994.517556147171,762.7587574783215,994.9922378486996,772.5433117658962
5771,1,994.9922674513299,762.5432748202941,994.655483976055,772.3200882430955
5772,1,994.5265427856597,762.3241505223409,994.9889943723042,772.1004296508286
5773,1,994.9961035536062,762.1061349809978,994.6437833456243,771.8784570408912
5774,1,994.533552960632,761.8782221208696,994.9939525910942,771.659812661995
5775,1,994.9957484033271,761.6562884282955,994.6504883837281,771.4375834908936
5776,1,994.5327679313548,761.441506429153,994.9967616048846,771.2263057222397
5777,1,994.9999784599257,761.2283168927864,994.6530232357628,771.011394799075
5778,1,994.5231286289694,761.0098932616969,994.9934514488876,770.8029441305207
5779,1,994.9970106047507,760.7993073592977,994.6522137657664,770.5862232171827
5780,1,994.5175967865952,760.5895532326391,994.9995879270894,770.3840567867487
5781,1,994.993704796435,760.3853064059047,994.6400142748324,770.1719597611134
5782,1,994.5166308255147,760.1612857167547,994.9986439982503,769.9640857511454
5783,1,994.9969399404862,759.9502899751865,994.6340478761834,769.7448009567603
5784,1,994.5014865023093,759.7298348853697,994.9921835791621,769.5338274627655
5785,1,994.9996238370386,759.5157886476283,994.6500637888536,769.323270391054
5786,1,994.4876627635181,759.2990269479124,994.996630699806,769.1112793143459
5787,1,994.9874033267716,759.0905225439648,994.6469071273053,768.8928902618338
5788,1,994.4994584063559,758.879649735977,994.9932992015987,768.6788559399328
5789,1,994.9942210662839,758.6746095819739,994.6549161839932,768.4605261700177
5790,1,994.4935915879462,758.4581992391903,994.996851285552,768.2463935631695
5791,1,994.999806722392,758.2501893094243,994.6524425732666,768.0266397828522
5792,1,994.4789306866415,758.0314368827449,994.9958007838371,767.8088754528576
5793,1,994.9823837680252,757.8175029065325,994.6419366349293,767.5855709459908
5794,1,994.5107228654267,757.5998195107825,994.9965582170447,767.3601684771982
5795,1,994.9939057068174,757.3867532328597,994.6467377376563,767.1375854617555
5796,1,994.501551884798,757.1644419952461,994.9949210605737,766.9247510408755
5797,1,994.9926379423756,756.9462007038321,994.6472129014368,766.6931372739847
5798,1,994.5029961495795,756.7230748173959,994.9993282286235,766.4694900763731
5799,1,994.991427144755,756.5104664760258,994.6389511514286,766.246985849769
5800,1,994.5116328631508,756.2936376931675,994.9947340392275,766.0398947698254
5801,1,994.9968113893523,756.0848468348654,994.6391465389017,765.8325495595992
5802,1,994.5022411513878,755.8737142409863,994.9920798349779,765.6232367525181
5803,1,994.9834257463194,755.669854882204,994.6435169984288,765.4123108613215
5804,1,994.5215832394834,755.450282734015,994.9955179174884,765.2051132445106
5805,1,994.9932000438521,755.237128636941,994.6520873856489,764.9840854428492
5806,1,994.5172878637734,755.0161481030887,994.9916222505642,764.7673053439177
5807,1,994.9945239628439,754.8015388807331,994.65308175877,764.5388276726626
5808,1,994.5218316572641,754.5768558823418,994.9963411727421,764.3312259969639
5809,1,994.9975436396581,754.3703914598993,994.647847039394,764.1178283176708
5810,1,994.5181378753151,754.1491210177036,994.9874901747496,763.9106679312938
5811,1,994.9969500142822,753.9384801633603,994.6656058740741,763.6959745884047
5812,1,994.5207126630074,753.7168994163258,994.9951955258994,763.4911251802952
5813,1,994.988033324426,753.5117813608449,994.6514613846897,763.2758884194832
5814,1,994.5345030401822,753.2993944646822,994.9920502829358,763.0634121708277
5815,1,994.9994483465578,753.0887227233885,994.6584146708364,762.8585784787384
5816,1,994.5246179290854,752.8789591269882,994.9910552561532,762.6623493526397
5817,1,994.991664259803,752.6780516118033,994.6686652428683,762.4705973498825
5818,1,994.5304205204212,752.4738517766575,994.9919404016217,762.2738084514419
5819,1,994.9926602587007,752.2687699808029,994.6748956092684,762.0667382302769
5820,1,994.5256023651367,752.0493610025654,994.9973596517143,761.8594096829514
5821,1,994.9940866256986,751.82942145627,994.6671290510773,761.6389217823253
5822,1,994.530431721992,751.6120956241982,994.9959940385899,761.4194623402205
5823,1,994.9989694393748,751.4084132290321,994.669181377414,761.1991655538737
5824,1,994.5277844473414,751.1936234099937,994.9964560746708,760.9874345824439
5825,1,994.9963256510798,750.9826737620767,994.6734544571651,760.7756944459499
5826,1,994.5311223585917,750.7681284831311,994.9926253563877,760.5677316816747
5827,1,994.9978783920861,750.5624554626407,994.6854420116787,760.3514310011585
5828,1,994.5263125724109,750.3448359028416,994.9907814184005,760.1447350712313
5829,1,994.9952425121946,750.1344899365363,994.7038893108036,759.9330667959063
5830,1,994.5297027921807,749.9211306125829,994.9989044729292,759.7258514132066
5831,1,994.9993565854408,749.7097615716526,994.6901822929725,759.5169677571137
5832,1,994.5232936839056,749.4998861454973,994.989098010435,759.3107514504154
5833,1,994.987219716983,749.2934662741266,994.6978093644592,759.0988914578745
5834,1,994.5449407467767,749.0802611421177,994.9896744876359,758.8985158415272
5835,1,994.9917686384035,748.8733455127499,994.690459215205,758.6937930948044
5836,1,994.5355083537218,748.6730081722573,994.9988806898498,758.4931330642974
5837,1,994.9936296555819,748.4768442342477,994.6872148583717,758.2934910870209
5838,1,994.5339803530093,748.2686238626014,994.9978544322056,758.1055352674969
5839,1,994.998620241789,748.0743928570569,994.684164647596,757.9035793868452
5840,1,994.5227341155825,747.8704281963309,994.9892884368394,757.7070388111172
5841,1,994.9978832811017,747.6774507059184,994.6959586497331,757.499040397919
5842,1,994.5290142363988,747.4788265731908,994.9890813588426,757.2993098116284
5843,1,994.9965302558236,747.2737566868558,994.6855292981884,757.0956241817747
5844,1,994.5310241530273,747.070615074522,994.9992455199913,756.8881248053984
5845,1,994.9981972308449,746.8658153619698,994.6749381494392,756.6896627489303
5846,1,994.5187120152366,746.6619139011473,994.9894560926725,756.4961346219806
5847,1,994.9948198215187,746.4659373343821,994.6803880053407,756.2920110192138
5848,1,994.5175189849072,746.2636362892116,994.993790188529,756.1013754088972
5849,1,994.9893335163187,746.0708778918273,994.6668805814676,755.8984210084003
5850,1,994.5330998073414,745.8678814376235,994.9956315589237,755.7021330755895
5851,1,994.9929858646067,745.6717969443148,994.667225671721,755.5044683915378
5852,1,994.5311508685403,745.4731871301386,994.9830577926896,755.3093243965415
5853,1,994.9965417558905,745.2846448723036,994.7013747695429,755.1148022395631
5854,1,994.5258255615935,745.0887412501966,994.9900609886403,754.9252045709146
5855,1,994.9961030539812,744.903531393232,994.699583906972,754.7356240411067
5856,1,994.5246211114296,744.7073174882615,994.9984592360317,754.5463080879315
5857,1,994.9957554177511,744.5253387203929,994.6946055463903,754.3501000609104
5858,1,994.5197236422059,744.3317072843664,994.9985596956748,754.1683377637007
5859,1,994.9982163844603,744.1505934743172,994.6843671755053,753.981587494251
5860,1,994.5109793980882,743.9664050370114,994.9976593323833,753.8029034170152
5861,1,994.9971123869494,743.7869595249031,994.6802070957209,753.6254755611724
5862,1,994.5176131520486,743.6080383408373,994.9989322304392,753.4523135010678
5863,1,994.992865578203,743.4324880862163,994.673921821282,753.2771469636336
5864,1,994.5237420062908,743.2590493257122,994.9913109191459,753.1087421940938
5865,1,994.994622189497,743.0832950318726,994.6862080171554,752.9429422632489
5866,1,994.5144827885398,742.9062439307546,994.9971011984774,752.7631619778376
5867,1,994.9957246301182,742.7307882501442,994.6861937853823,752.5855076138042
5868,1,994.5103810476649,742.5467307967166,994.9942183334338,752.4137809078774
5869,1,994.9957208196371,742.3756046817199,994.6900686530304,752.223734603864
5870,1,994.5027576217963,742.2009912145279,994.9979006686501,752.0448075737845
5871,1,994.9944553266586,742.0237116214305,994.6871574615054,751.8669343779216
5872,1,994.5122945946441,741.8421457653883,994.9975451190489,751.7020733351704
5873,1,994.9990008305858,741.6707252631742,994.6729084182583,751.5216206253025
5874,1,994.5023752295176,741.4836465070896,994.9978154978826,751.3497227161149
5875,1,994.9933428743924,741.3122772266489,994.6737566695311,751.1617045379146
5876,1,994.5050268825584,741.1197809917206,994.9935232520793,750.9891370005023
5877,1,994.9901607755802,740.9415447415689,994.6863324376244,750.797468486285
5878,1,994.5237769003354,740.7549215268638,994.997513835114,750.6154682980871
5879,1,994.9948106973073,740.573892761329,994.6782491801941,750.4279455147007
5880,1,994.5126289287533,740.3807537944014,994.9949863165596,750.246327724778
5881,1,994.9948773219012,740.2012277165194,994.6830206569472,750.0581387037938
5882,1,994.508788550267,740.0071265084783,994.9992402973047,749.8749321458047
5883,1,994.9962289448704,739.8259569431472,994.6738116095802,749.6788520714755
5884,1,994.5052545523913,739.6271775943346,994.9871480423194,749.4959679707857
5885,1,994.9979100276565,739.4334373061041,994.6947969099768,749.2974772739663
5886,1,994.5075387314947,739.2366624941315,994.9875961505679,749.1059386267885
5887,1,994.9998883491374,739.0507109688857,994.6887629706649,748.903478334012
5888,1,994.4986058440908,738.8520048771214,994.99315810908,748.7124407266774
5889,1,994.9962505190821,738.6598026066536,994.6843467529425,748.5201671809407
5890,1,994.5032331260572,738.4581022080744,994.9909921014528,748.3363331000841
5891,1,994.9949567367094,738.2701607073097,994.6770434171276,748.1430290414587
5892,1,994.5005403256532,738.0810151068237,994.9939875511632,747.9681638374448
5893,1,994.9994523499481,737.9024106732489,994.6696797727852,747.7863543260503
5894,1,994.4968505479212,737.7168407285192,994.9988393949046,747.6068532210154
5895,1,994.9946245956169,737.5510970563485,994.6738348586838,747.4163142044546
5896,1,994.4935702510173,737.3649373479373,994.9963953575043,747.2374877511969
5897,1,994.9890271055647,737.1910926192702,994.669862612707,747.0461381453806
5898,1,994.5095268193041,737.0042196124255,994.9970005639327,746.8686400260735
5899,1,994.9921289295773,736.8249026521602,994.6788851089931,746.6819306502325
5900,1,994.5016895617205,736.6397705746763,994.9966942812064,746.506838748941
5901,1,994.9941207507857,736.4723885467898,994.681730074028,746.3304172636493
5902,1,994.5067336418558,736.297999634407,994.9980968108734,746.1623491606949
5903,1,994.9978542773631,736.1241807655061,994.68138357239,745.9884999213067
5904,1,994.5036674644263,735.9413640418111,994.995188449298,745.816962614597
5905,1,994.9932762109686,735.7664473338355,994.6851686798857,745.6354705716385
5906,1,994.5122207204487,735.5847600419694,994.9971802523997,745.4570530063949
5907,1,994.9976808499387,735.4080657625258,994.6768017860488,745.2571919221166
5908,1,994.5052520777468,735.219995813259,994.9949898476633,745.0714920134039
5909,1,994.9893745444058,735.0312445627598,994.6865851882081,744.8842995408756
5910,1,994.5232332374883,734.8307440442836,994.9967315809379,744.7023986529316
5911,1,994.9930545714657,734.6496873633115,994.6825376974062,744.5047163126619
5912,1,994.5177843556964,734.4588157044119,994.9916587628227,744.3219276570152
5913,1,994.9999944258121,734.2735215578186,994.7062800213486,744.1296658103853
5914,1,994.5173570869297,734.079739095279,994.9983727257148,743.9431572715271
5915,1,994.9898223054308,733.8925478236054,994.7069747403684,743.7535747379674
5916,1,994.540539992497,733.7022048388288,994.9996337917792,743.5778506814039
5917,1,994.9948687983805,733.524677158634,994.7021501292716,743.3943333750859
5918,1,994.5421840300862,733.3372691833956,994.993250362314,743.216008564174
5919,1,994.9907934578107,733.1573366426755,994.7056130469367,743.0343260568328
5920,1,994.5342231241742,732.9760990840143,994.9895130805808,742.8577501568099
5921,1,994.996259994971,732.7994517425701,994.6951033252708,742.6764759829613
5922,1,994.5278941793454,732.6246807031641,994.9884843111989,742.4970830448192
5923,1,994.9931668712242,732.4430054237638,994.691050642601,742.3163995003255
5924,1,994.5360411687149,732.2609209177064,994.9949859189696,742.146670702253
5925,1,994.9993479683943,732.0909020155583,994.6918713072309,741.9735274305306
5926,1,994.5334673814115,731.9079233712738,994.996913253639,741.8055284871432
5927,1,994.9922353183086,731.7397708928492,994.6754383918988,741.6270529525528
5928,1,994.5382679679911,731.5629966289823,994.9989751780199,741.4503277754845
5929,1,994.9934470880431,731.3962803302517,994.6715394405945,741.2642101886951
5930,1,994.5383012635264,731.2251115257802,994.9989254249965,741.0920641482339
5931,1,994.9969078611706,731.0521968655818,994.665931936539,740.9272199903033
5932,1,994.544009158726,730.8788931616389,994.9992567825856,740.7615133957814
5933,1,994.9952569961233,730.7061949189513,994.6536913470771,740.5963446370992
5934,1,994.539579529376,730.5398701405051,994.9988137061791,740.4359353219791
5935,1,994.9991557936381,730.3794853663198,994.6510099783223,740.2755033976205
5936,1,994.5376929015976,730.2129705590564,994.9996793816093,740.1139449315692
5937,1,994.9912842252547,730.0501786758634,994.6501840079621,739.9519010387911
5938,1,994.5538020783787,729.8859769760851,994.9996514085151,739.7918511540804
5939,1,994.9952283520853,729.7210076086114,994.6488743523593,739.6285107593111
5940,1,994.5459943057647,729.5531924619423,994.9941875366316,739.4597932205676
5941,1,994.9949393086189,729.391633909374,994.6559338564708,739.2935462677441
5942,1,994.5425342922813,729.22371768909,994.9883455250907,739.1248979552967
5943,1,994.9955038110958,729.0609751855195,994.653518550893,738.9622282894334
5944,1,994.5416176653976,728.9041663971801,994.9986664193804,738.7940301334452
5945,1,994.997353534549,728.746324039966,994.6516123150762,738.6245876936488
5946,1,994.5405649681773,728.5747620286046,994.9984753580189,738.4685097165444
5947,1,994.9979964650204,728.4166851565673,994.6490197899959,738.2990168215492
5948,1,994.5405698305889,728.2508485292295,994.9994757430376,738.1352177112853
5949,1,994.9979135651771,728.0960234802374,994.6469074677029,737.971266128112
5950,1,994.5371852383523,727.9351256922013,994.9974496244049,737.8114847641194
5951,1,994.9959032320362,727.7709531317005,994.6412613747636,737.6523314262649
5952,1,994.5377239673755,727.6096764983361,994.9978870428142,737.490136900388
5953,1,994.998495461241,727.4482546413307,994.6455248352337,737.3266863678443
5954,1,994.5400059738738,727.2822788912226,994.9956914564132,737.1677229548293
5955,1,994.9967115072748,727.1265742060273,994.6453031488726,736.9971478713878
5956,1,994.5385855887055,726.9754724377258,994.9991712690081,736.8362174404363
5957,1,994.9948342094971,726.8256431443713,994.6368766582231,736.6753582019376
5958,1,994.5397506133543,726.665973168977,994.9897883849073,736.5195582417189
5959,1,994.9981837928341,726.5098975728041,994.6535176056117,736.3634472770019
5960,1,994.5408588879312,726.3488353502657,994.9904536451156,736.21207756914
5961,1,994.9950196999721,726.1930848057987,994.6476876810227,736.0549126652701
5962,1,994.5458105664328,726.0391390619865,994.9963215940601,735.9024820449571
5963,1,994.997253832395,725.881548907439,994.6477060412366,735.7453811772081
5964,1,994.5493770658996,725.7192968067209,994.9975937385778,735.581682081866
5965,1,994.9998124836895,725.5590767927041,994.6490783630192,735.4181274880592
5966,1,994.5483726867095,725.3949300527861,994.9992461457331,735.265442840134
5967,1,994.9910485074064,725.2413269714987,994.6440198090045,735.1038207651408
5968,1,994.5560540728502,725.0831963106609,994.9887737784221,734.9491333441706
5969,1,994.9988740339469,724.912123514172,994.6623098388974,734.7912048045599
5970,1,994.5514716200092,724.7451885339335,994.9943151249059,734.6305268423986
5971,1,994.990537335091,724.5787975241655,994.6470204273154,734.4707795883105
5972,1,994.5693440111112,724.4037993220234,994.9969245723174,734.3138302123201
5973,1,994.9983146652203,724.2435137391275,994.6459241811556,734.137193407414
5974,1,994.5630983033135,724.0773174065883,994.9943027624577,733.9789043050225
5975,1,994.9955535257994,723.9139694059644,994.661105875388,733.8157402572655
5976,1,994.551206325525,723.7454715697538,994.9931162650887,733.6563553437278
5977,1,994.9973895746882,723.5888055981027,994.6566274790356,733.4899701997462
5978,1,994.5543718538541,723.4301507298655,994.9993955699003,733.3326005251913
5979,1,994.9968465077254,723.2824702729666,994.6490524915629,733.1730930529927
5980,1,994.5427949329245,723.1327503517105,994.997306889389,733.0166131610138
5981,1,994.9963459452067,722.9832062935521,994.6548690228421,732.8621965216577
5982,1,994.5452578604361,722.8305219357431,994.9969195036964,732.7150083235672
5983,1,994.9904764433398,722.6811860792518,994.659464848839,732.5621439697002
5984,1,994.5415564062733,722.5308501695704,994.994121248687,732.416477150802
5985,1,994.9866121568328,722.3918568506717,994.6680984857219,732.2591351230924
5986,1,994.5409558127208,722.2449546797116,994.9938931921764,732.1161625405384
5987,1,994.9885101790444,722.1017057024385,994.6596544279754,731.9737638515059
5988,1,994.5389153317942,721.958557975964,994.9950922152934,731.8360997153567
5989,1,994.9854270533708,721.819536335085,994.6590196685739,731.6941040931698
5990,1,994.5270133851635,721.6822517380928,994.9959112682147,731.5570278939416
5991,1,994.9966691435535,721.5458788633804,994.6579546350482,731.4145545969136
5992,1,994.5187806540639,721.4001693541478,994.9991743439105,731.2773668707805
5993,1,994.9996345928085,721.2565655614023,994.6496105340435,731.1268302719652
5994,1,994.5065159123902,721.107280493529,994.9971814231504,730.9823218755324
5995,1,994.9910738586167,720.9599133582497,994.6505571178593,730.8341115223767
5996,1,994.5197686789292,720.8114980081996,994.9920511272397,730.6841118392795
5997,1,994.9975179997069,720.665056533169,994.6681516389915,730.5211115763811
5998,1,994.5121559909677,720.5031866984594,994.9980359423412,730.3712137341236
5999,1,994.9949261081387,720.3470519621554,994.6601706578184,730.2121444886885
6000,1,994.5089172287697,720.1836171946596,994.993042503469,730.0561118882786
6001,1,994.9972801147317,720.0314469980095,994.6680872840898,729.8949741786352
6002,1,994.5013712891766,719.8708767362624,994.9916001253043,729.7397599948495
6003,1,994.9968599434937,719.7137129295882,994.6636693421473,729.5713289231409
6004,1,994.496465580872,719.5487533010642,994.9985444146033,729.4084859587107
6005,1,994.9928386430959,719.387520608342,994.6527385909897,729.2394785119592
6006,1,994.5001093477805,719.223577492455,994.9974630234536,729.0810051034834
6007,1,994.9948249484634,719.0667724728871,994.651545971326,728.9138055382132
6008,1,994.4939372053177,718.8955630582223,994.99107655426,728.7503012850538
6009,1,994.9901837088473,718.7286988810857,994.6620659127784,728.5787915022889
6010,1,994.4885809093145,718.5557109558562,994.9973408074613,728.4147708768487
6011,1,994.9973755325918,718.3932133712013,994.6547361461894,728.240461639081
6012,1,994.485469077129,718.2118115865698,994.9962899655727,728.0704144335299
6013,1,994.9971186797374,718.0388806394645,994.6482931449297,727.8939441609841
6014,1,994.4841448316936,717.8682097820563,994.9990392163495,727.7233929284614
6015,1,994.9982414140004,717.7041519845848,994.642721824104,727.5523615011599
6016,1,994.4829828251917,717.5428406613757,994.9992283202346,727.3921867882472
6017,1,994.9969611379439,717.3845462417927,994.6322639463278,727.226903502301
6018,1,994.4770795702943,717.2266889471517,994.9939061838231,727.0770947120856
6019,1,994.9896333988345,717.0818332850978,994.6390625467119,726.9265529047011
6020,1,994.4881813755045,716.9275811685466,994.9956439640794,726.7848221237847
6021,1,994.9995101576407,716.7871492794294,994.6283561686265,726.6293633650481
6022,1,994.4853945081161,716.6363589850977,994.9960366661737,726.4854393898604
6023,1,994.9931248379161,716.4959851994371,994.6263063987717,726.342948346275
6024,1,994.4873486002662,716.3498453298081,994.988686841054,726.2044817363285
6025,1,994.9870864991569,716.2219089152761,994.6457858694239,726.0638673825614
6026,1,994.4863934683116,716.0785186556807,994.994180491541,725.9390666756334
6027,1,994.9960519417679,715.9506368452669,994.6451834315194,725.7988585935775
6028,1,994.4757655212325,715.8175767044505,994.9983946137137,725.6731966989321
6029,1,994.9958042209016,715.6974381956722,994.6434468511266,725.5441147103024
6030,1,994.4650128565468,715.5735706692923,994.9876926325162,725.4152335009618
6031,1,994.9953597985567,715.4475969156474,994.6638789219957,725.2793772922931
6032,1,994.4705233675318,715.3152569520107,994.9973960569495,725.1472335464673
6033,1,994.9985002797721,715.1977295479669,994.6569811257001,725.0062709462871
6034,1,994.4637751577387,715.0599213779574,994.9992043973184,724.8827371795378
6035,1,994.9977440360345,714.9332992065215,994.64934590759,724.7466364333421
6036,1,994.4564504744183,714.795848368881,994.9842237897838,724.625031300588
6037,1,994.996253593567,714.6701242385211,994.6748668196622,724.4948120344411
